1,-0.014648
2,-0.014648
3,-0.004883
4,-0.048828
5,0.102539
6,-0.03418
7,-0.102539
8,-0.03418
9,-0.004883
10,-0.014648
11,-0.048828
12,0.03418
13,0.014648
14,-0.009766
15,-0.043945
16,-0.009766
17,-0.004883
18,-0.029297
19,-0.039062
20,-0.048828
21,-0.019531
22,-0.063477
23,0.004883
24,-0.029297
25,-0.068359
26,0.004883
27,-0.039062
28,-0.083008
29,-0.014648
30,0.019531
31,-0.053711
32,-0.029297
33,0.009766
34,-0.063477
35,-0.048828
36,-0.009766
37,-0.004883
38,-0.043945
39,-0.029297
40,0
41,-0.078125
42,-0.004883
43,-0.029297
44,-0.048828
45,-0.039062
46,-0.014648
47,-0.063477
48,-0.043945
49,0.03418
50,-0.029297
51,-0.053711
52,-0.029297
53,-0.048828
54,-0.063477
55,-0.024414
56,-0.053711
57,-0.053711
58,-0.029297
59,-0.014648
60,-0.063477
61,-0.009766
62,-0.009766
63,-0.063477
64,-0.014648
65,-0.014648
66,-0.043945
67,-0.039062
68,-0.009766
69,-0.029297
70,-0.068359
71,-0.029297
72,-0.029297
73,-0.058594
74,-0.019531
75,-0.019531
76,-0.053711
77,-0.014648
78,0.004883
79,-0.03418
80,-0.043945
81,-0.014648
82,-0.048828
83,-0.053711
84,-0.048828
85,0.073242
86,-0.039062
87,-0.024414
88,-0.024414
89,-0.078125
90,-0.004883
91,-0.004883
92,-0.048828
93,-0.039062
94,-0.019531
95,-0.048828
96,-0.043945
97,0.009766
98,-0.03418
99,-0.058594
100,0.024414
101,-0.048828
102,-0.039062
103,-0.029297
104,-0.019531
105,-0.063477
106,-0.004883
107,0.03418
108,-0.078125
109,-0.043945
110,-0.014648
111,-0.078125
112,-0.063477
113,-0.063477
114,0.009766
115,-0.019531
116,-0.039062
117,-0.039062
118,-0.039062
119,-0.053711
120,-0.024414
121,-0.03418
122,-0.048828
123,-0.014648
124,-0.014648
125,-0.048828
126,-0.014648
127,0.073242
128,-0.03418
129,-0.03418
130,-0.024414
131,-0.029297
132,-0.058594
133,-0.009766
134,-0.029297
135,-0.048828
136,-0.024414
137,-0.019531
138,-0.058594
139,0.029297
140,-0.009766
141,-0.073242
142,-0.019531
143,0.009766
144,-0.053711
145,-0.043945
146,-0.029297
147,-0.058594
148,-0.068359
149,0
150,-0.058594
151,-0.039062
152,-0.029297
153,-0.024414
154,-0.048828
155,-0.014648
156,-0.03418
157,-0.024414
158,-0.039062
159,0.073242
160,-0.053711
161,-0.03418
162,0.004883
163,-0.053711
164,-0.03418
165,-0.009766
166,-0.03418
167,-0.058594
168,-0.024414
169,-0.019531
170,-0.048828
171,-0.03418
172,0.039062
173,-0.053711
174,0
175,0
176,-0.03418
177,-0.058594
178,-0.019531
179,-0.053711
180,-0.063477
181,-0.009766
182,0.004883
183,-0.039062
184,0.009766
185,0.004883
186,-0.073242
187,0.019531
188,0.014648
189,-0.039062
190,-0.004883
191,-0.029297
192,-0.039062
193,-0.024414
194,-0.019531
195,-0.019531
196,-0.058594
197,-0.043945
198,0
199,-0.024414
200,-0.068359
201,-0.039062
202,0.004883
203,-0.048828
204,-0.024414
205,-0.024414
206,-0.063477
207,0
208,0.004883
209,-0.03418
210,-0.058594
211,-0.024414
212,-0.024414
213,-0.014648
214,-0.014648
215,0.004883
216,-0.058594
217,-0.009766
218,-0.029297
219,-0.029297
220,-0.048828
221,-0.024414
222,-0.024414
223,-0.058594
224,-0.009766
225,0.029297
226,-0.03418
227,-0.029297
228,-0.004883
229,-0.048828
230,-0.063477
231,-0.014648
232,-0.03418
233,-0.048828
234,-0.019531
235,0
236,-0.019531
237,-0.024414
238,0
239,-0.043945
240,-0.043945
241,-0.03418
242,0.004883
243,-0.014648
244,-0.053711
245,-0.019531
246,-0.004883
247,-0.058594
248,-0.024414
249,-0.024414
250,-0.019531
251,-0.073242
252,-0.014648
253,-0.029297
254,-0.043945
255,-0.004883
256,-0.014648
257,-0.03418
258,-0.039062
259,-0.014648
260,-0.009766
261,-0.063477
262,-0.019531
263,-0.053711
264,-0.063477
265,-0.029297
266,-0.019531
267,-0.039062
268,-0.024414
269,-0.019531
270,-0.058594
271,-0.058594
272,-0.019531
273,-0.014648
274,-0.029297
275,-0.03418
276,-0.014648
277,-0.014648
278,0.048828
279,-0.029297
280,0
281,-0.03418
282,-0.03418
283,-0.039062
284,-0.019531
285,-0.024414
286,-0.048828
287,-0.029297
288,-0.029297
289,-0.004883
290,-0.014648
291,-0.024414
292,-0.029297
293,-0.058594
294,-0.03418
295,-0.03418
296,-0.024414
297,-0.03418
298,-0.073242
299,-0.029297
300,-0.029297
301,0
302,-0.058594
303,0
304,-0.024414
305,-0.063477
306,-0.063477
307,-0.009766
308,-0.009766
309,-0.068359
310,-0.024414
311,0
312,-0.043945
313,-0.043945
314,-0.043945
315,-0.03418
316,-0.048828
317,-0.029297
318,-0.014648
319,-0.029297
320,-0.03418
321,-0.019531
322,-0.019531
323,-0.029297
324,-0.039062
325,0.053711
326,0.03418
327,0.03418
328,-0.029297
329,-0.024414
330,0.004883
331,0.004883
332,-0.048828
333,-0.048828
334,0.014648
335,-0.03418
336,-0.019531
337,-0.019531
338,-0.019531
339,-0.058594
340,-0.019531
341,-0.019531
342,-0.004883
343,-0.048828
344,-0.048828
345,-0.03418
346,0
347,-0.043945
348,-0.029297
349,-0.019531
350,-0.053711
351,-0.053711
352,-0.019531
353,-0.014648
354,-0.009766
355,-0.063477
356,-0.063477
357,-0.029297
358,-0.024414
359,-0.058594
360,-0.019531
361,-0.019531
362,-0.039062
363,-0.043945
364,-0.043945
365,0.029297
366,-0.043945
367,-0.009766
368,-0.024414
369,-0.019531
370,-0.019531
371,-0.048828
372,0
373,-0.004883
374,-0.039062
375,0
376,0
377,-0.03418
378,-0.058594
379,0
380,0
381,-0.063477
382,-0.063477
383,-0.009766
384,-0.009766
385,-0.039062
386,-0.029297
387,-0.024414
388,-0.024414
389,-0.039062
390,-0.039062
391,-0.029297
392,-0.004883
393,-0.048828
394,-0.03418
395,-0.024414
396,-0.024414
397,-0.009766
398,-0.004883
399,0
400,-0.043945
401,-0.014648
402,0
403,0
404,-0.039062
405,-0.048828
406,-0.009766
407,-0.004883
408,-0.053711
409,-0.053711
410,0
411,0
412,-0.048828
413,-0.029297
414,-0.039062
415,-0.053711
416,-0.019531
417,-0.019531
418,-0.004883
419,-0.053711
420,-0.043945
421,0.009766
422,-0.063477
423,-0.048828
424,-0.048828
425,-0.03418
426,-0.014648
427,-0.048828
428,-0.03418
429,-0.03418
430,-0.03418
431,-0.019531
432,0.004883
433,-0.019531
434,-0.043945
435,-0.029297
436,-0.024414
437,-0.043945
438,-0.043945
439,-0.039062
440,-0.009766
441,-0.039062
442,-0.024414
443,-0.009766
444,-0.009766
445,-0.048828
446,-0.048828
447,-0.019531
448,-0.029297
449,-0.043945
450,-0.009766
451,-0.029297
452,-0.068359
453,-0.068359
454,-0.004883
455,0
456,-0.043945
457,-0.048828
458,-0.014648
459,-0.048828
460,-0.048828
461,-0.053711
462,-0.029297
463,-0.004883
464,-0.048828
465,-0.048828
466,-0.03418
467,-0.039062
468,0.024414
469,-0.024414
470,-0.029297
471,-0.029297
472,-0.039062
473,-0.024414
474,0.019531
475,-0.043945
476,-0.048828
477,-0.029297
478,-0.03418
479,-0.03418
480,-0.039062
481,-0.004883
482,-0.043945
483,-0.043945
484,-0.043945
485,-0.019531
486,-0.043945
487,-0.014648
488,-0.019531
489,-0.019531
490,-0.048828
491,0
492,0
493,-0.019531
494,-0.048828
495,-0.019531
496,-0.004883
497,-0.024414
498,-0.053711
499,0.009766
500,0.009766
501,0
502,-0.019531
503,0.014648
504,-0.039062
505,-0.063477
506,-0.063477
507,-0.03418
508,0.009766
509,-0.053711
510,-0.014648
511,-0.019531
512,-0.019531
513,-0.039062
514,-0.029297
515,0
516,-0.029297
517,-0.058594
518,-0.058594
519,-0.024414
520,-0.053711
521,-0.053711
522,-0.024414
523,-0.024414
524,-0.053711
525,-0.053711
526,-0.004883
527,0.004883
528,-0.043945
529,0.058594
530,0.004883
531,0.004883
532,-0.029297
533,-0.024414
534,-0.014648
535,-0.029297
536,-0.048828
537,0
538,-0.03418
539,-0.014648
540,-0.014648
541,-0.019531
542,-0.019531
543,-0.053711
544,-0.019531
545,-0.019531
546,0
547,-0.029297
548,-0.03418
549,0.004883
550,-0.039062
551,-0.019531
552,-0.029297
553,-0.029297
554,-0.024414
555,-0.048828
556,0.014648
557,-0.024414
558,-0.058594
559,0.004883
560,-0.029297
561,-0.029297
562,-0.048828
563,-0.009766
564,0
565,-0.039062
566,-0.039062
567,-0.029297
568,-0.029297
569,-0.048828
570,-0.029297
571,-0.019531
572,0
573,-0.058594
574,-0.024414
575,-0.024414
576,-0.019531
577,-0.039062
578,0.004883
579,-0.019531
